user_id,product_id
162,18497
162,14386
162,17719
162,14563
162,14569
162,14565
162,9414
162,9413
162,9415
100,13186
91,14797
91,14867
91,13802
91,13248
91,17459
91,12938
91,12948
91,17721
91,17720
91,19330
91,18354
91,18403
91,13729
91,9226
125,19633
125,12820
125,12834
125,12863
134,9612
44,14956
44,14916
44,14917
44,14912
44,14904
44,14902
44,14907
44,14903
44,14909
44,14919
44,14565
44,13158
136,14905
136,14852
136,15009
136,14997
145,19662
145,19689
145,19691
145,18281
145,9699
145,9701
145,9415
145,11118
145,17738
145,14543
145,17448
145,14309
145,15140
145,10995
145,13957
149,18498
149,13193
149,15254
149,15990
149,9344
149,15272
149,15253
149,15003
149,14863
149,14212
55,18052
55,18051
55,14543
55,17426
55,17459
55,14557
55,18348
55,14925
55,14928
55,14926
55,14927
55,14858
55,14923
55,14924
55,14932
55,18520
55,14534
76,15015
38,19144
38,11229
38,19320
38,14239
38,15025
38,18420
38,13494
38,14163
38,13854
38,13893
38,13852
38,13851
38,13248
38,15769
38,15770
38,13632
38,15110
38,18582
38,15839
70,12642
70,14941
70,10995
70,11000
70,9404
40,18507
88,19316
88,15140
88,15141
88,13520
40,14647
88,18509
88,14570
88,18508
84,19081
84,15032
84,11189
84,14556
84,13344
84,13345
84,17955
84,17449
84,14563
84,19394
84,19148
84,14390
84,14389
73,17817
73,17492
73,19641
73,14917
73,17815
73,17430
316,17449
316,17459
316,17426
316,17432
316,17506
316,17507
316,17508
316,16002
64,14337
64,14334
64,15141
64,15140
64,14777
64,14781
64,14782
64,14783
286,13464
286,13151
286,15184
286,13988
286,13699
286,15162
286,14424
286,14428
286,17459
286,17506
286,11221
38,19188
70,19504
70,19503
70,12593
141,17448
38,13198
38,19662
38,18485
149,19373
149,11282
149,13974
149,13276
149,19039
149,19040
149,19041
149,15145
149,12822
149,14954
149,9423
149,9421
149,9196
149,9118
149,19100
149,15111
149,13729
149,14141
149,14085
149,10038
149,13396
149,13807
149,13454
149,13409
149,18054
99,19081
99,18416
99,13996
99,15259
99,15261
99,14121
99,13574
99,19053
99,13803
78,17819
78,17814
78,18521
78,14969
78,14876
78,15976
78,14867
78,13532
246,13657
246,9535
246,9540
246,9539
246,9532
246,9537
246,18348
246,10194
246,10195
36,16503
36,16501
36,14861
36,14914
36,14348
36,17848
145,14048
28,14569
28,14563
28,14561
28,14637
28,14638
28,14557
28,18507
28,18508
28,14570
28,14562
28,14560
28,17463
28,17424
28,19143
28,17719
28,14585
28,14582
28,14580
28,14594
28,14543
241,13541
241,15021
241,14902
241,14927
241,14876
241,14948
241,13632
241,14898
241,14867
241,14926
241,14873
241,14893
241,14854
241,15263
241,15286
241,14541
149,18607
149,18605
149,13346
149,14163
149,19635
145,13521
162,17479
162,13197
162,17630
162,19037
162,18487
72,19074
72,16048
72,16566
72,19379
63,17207
63,19662
63,19502
118,13402
118,17855
118,9421
241,14645
118,9083
118,19438
118,19437
118,9407
246,17819
307,13346
307,13791
307,13888
307,13584
307,13463
307,14144
12,16585
12,16467
12,16448
12,14638
12,14637
12,14541
307,13575
307,13578
307,13577
307,18303
307,13210
307,13129
99,14418
206,9246
206,9245
206,9244
206,9243
206,9242
206,9241
206,9240
206,9239
206,9237
206,9236
206,9235
206,9234
206,9233
206,9232
206,19629
206,14955
206,14878
206,14927
206,14987
206,14988
206,15007
206,15016
206,15019
206,14948
206,14980
206,14894
206,14905
206,14904
206,14968
206,14949
206,14961
206,14983
206,17953
206,17952
206,13177
206,18420
206,18418
206,13327
206,13346
206,13232
206,13278
206,13335
206,18444
206,18446
206,18447
206,13309
206,13310
206,13311
206,13316
206,13331
206,13333
206,13334
206,13803
206,19082
206,19101
206,19134
206,19146
206,19145
206,19378
206,19388
206,19634
206,13491
206,13492
206,14092
206,13595
206,13590
206,19401
206,14439
206,14438
206,14437
206,14436
206,14392
206,14382
206,19404
206,19521
206,17745
206,9313
206,9314
206,9315
206,9316
206,9317
206,17750
206,17751
206,17752
206,17753
206,17754
206,17755
206,17760
206,9100
206,9101
206,17866
206,17868
206,17869
206,17870
206,19173
206,19174
171,19323
171,9208
171,9228
171,9612
171,13755
295,17627
295,19074
295,16048
295,16002
295,13657
295,13554
295,13555
295,13201
295,13200
295,14100
295,14477
295,13575
295,13578
295,14146
88,13935
88,18377
88,9153
88,16509
88,16504
153,17447
153,12637
153,12636
153,17817
153,17847
153,17848
88,14561
88,14554
20,13227
20,12675
20,18406
20,16331
20,16152
20,16466
20,16032
20,13502
20,19086
20,9536
20,17467
20,15116
20,14634
20,14644
20,19316
143,17815
164,13895
164,17796
164,17795
177,9345
177,9344
177,9458
177,13733
177,13658
177,15272
177,13599
177,14169
177,14086
177,9422
177,14083
177,11085
177,13211
177,17625
177,19086
177,9457
177,11079
177,11080
177,19517
177,14105
177,13715
177,13521
177,19103
177,14634
177,17748
177,14635
177,14076
14,17449
14,17426
14,14163
88,11000
88,9612
164,13321
164,13322
88,13893
88,17344
14,17458
14,13532
262,14163
262,13791
262,18052
262,18051
173,14392
173,13685
173,13625
173,17446
173,17463
173,19143
173,13233
162,14119
162,14145
162,14001
162,14002
162,14634
262,11235
262,9165
262,9143
187,17814
187,17522
171,16722
171,16720
171,14987
171,13988
171,15140
171,19143
133,14276
133,14309
133,14272
133,14327
133,9188
133,19662
133,14328
133,9189
133,9196
133,14021
133,19105
133,14101
133,16720
133,16722
133,17456
133,12621
133,19635
133,15140
133,9457
133,16712
269,14877
88,14867
88,19143
111,17830
111,17459
76,13181
286,14712
286,14715
286,14705
134,18507
134,18508
134,18509
134,14541
134,14544
134,14560
134,14562
60,16488
60,17573
77,13163
153,14014
153,13523
66,13799
66,17348
66,17873
66,9196
66,9421
66,17885
66,11088
66,11086
66,17829
66,17830
162,13532
162,19504
162,19505
162,19503
37,19142
37,10999
37,10995
261,13432
261,17426
261,16767
261,16468
261,16712
261,16708
261,16718
261,18051
261,18052
261,13162
261,14885
261,16781
193,13906
193,14015
193,14016
193,14031
193,14039
193,14040
193,14049
193,14079
193,14081
193,14126
193,14138
193,18386
193,13764
193,13693
193,14109
193,18406
193,13537
193,19037
193,14146
193,13732
193,13575
193,19353
193,18507
193,14634
193,13334
193,19148
193,13318
193,19635
193,13210
193,14563
193,15140
193,10995
193,19673
193,17191
193,9345
94,13883
94,13857
94,14063
94,13620
94,13621
94,17916
94,13791
94,19154
94,13259
94,18498
94,17819
94,14105
94,19150
94,14293
94,14561
94,14593
94,14594
94,14574
94,15254
94,15253
82,13849
82,13850
82,13896
82,18296
82,18354
82,17646
82,13486
82,11085
82,13802
82,15140
82,13580
82,13579
82,18389
82,12595
82,9189
82,14439
82,14438
82,14436
82,14104
82,13440
82,17993
82,17850
82,17432
82,17222
248,9371
248,9379
248,9381
248,9373
248,12594
88,14563
153,18081
104,13520
104,14563
104,14561
104,14565
104,17719
104,14567
104,12644
213,9404
213,14274
213,17924
213,16469
213,16416
213,15997
213,15994
213,14797
213,13631
213,13632
173,15181
173,14048
173,13609
111,9533
111,9538
111,9536
88,12621
86,14929
68,14097
68,17394
68,16819
68,16497
68,13447
68,17935
68,13391
68,13827
68,13337
68,17360
246,19030
246,16912
246,16528
246,16527
246,16521
246,16708
246,16712
246,16710
246,16411
246,16420
246,16449
246,16393
246,9355
246,15143
246,15168
246,19592
246,17439
288,9203
288,15116
288,9324
288,14563
288,14561
288,14047
288,14046
288,12643
288,12642
288,17507
307,12476
36,14348
36,14347
36,17625
36,19681
153,16433
153,13258
64,11268
64,11269
64,15173
64,18542
64,14962
64,14909
64,14337
64,9222
64,9321
64,13360
64,13248
64,11229
88,14635
308,13335
88,14861
134,19503
134,19504
134,14886
134,14918
134,14982
134,14863
134,14897
134,14879
134,14864
134,19615
134,18500
178,11125
178,11131
178,17522
178,17849
178,17846
178,17848
178,9136
178,9137
178,9139
178,9143
178,9141
178,14272
143,17627
143,17506
164,13547
82,17848
82,17847
82,13536
82,13535
82,13532
143,15037
100,11162
100,11080
100,11079
100,9357
100,18096
100,18097
100,13138
100,13047
100,9197
100,9423
100,9427
100,9428
100,9408
100,9376
100,9394
100,9354
100,9365
100,9350
100,9169
100,9173
100,9220
100,9134
100,9135
100,9127
100,9089
100,17860
100,17887
100,17828
100,9565
100,13215
100,10981
100,11001
100,13521
100,13978
100,16709
100,14014
100,14016
100,17956
100,13322
100,13321
100,13237
100,13260
185,14327
185,13532
185,14862
185,14887
185,14867
185,15784
185,9436
185,13451
185,14558
185,14570
185,14565
185,14541
185,14559
185,14563
185,14647
185,13986
185,14065
185,17426
185,15328
185,13496
185,13719
185,13695
185,13694
185,13764
185,9366
185,14557
164,19494
164,13235
164,19424
153,9536
143,17507
28,19505
28,15009
28,12484
28,17551
28,17467
28,17457
77,16509
77,16510
77,17356
24,14436
24,14543
24,14390
24,18082
24,19118
24,17830
24,14538
24,17720
24,17721
24,19319
24,19320
24,13732
24,13582
24,13765
24,17636
24,17638
24,17623
24,19697
24,13688
24,13689
24,14077
24,13591
24,18348
24,13240
24,13961
24,9355
24,13248
24,11229
24,19387
24,19097
24,14015
24,14016
24,14017
24,14013
24,17860
24,17857
28,13413
125,19607
125,17638
125,13322
125,13321
125,13227
125,13228
125,18446
125,19081
125,13748
125,13238
188,17509
188,14969
188,14889
188,15004
188,17458
188,17459
188,17467
188,17424
188,17443
80,18389
80,19316
80,13150
80,13251
32,19490
32,10995
32,14034
32,13173
32,13169
32,13168
32,13906
32,13171
32,19320
32,14058
32,13849
32,14144
32,13730
32,13740
32,13763
32,13646
32,13621
32,19697
32,13742
32,13743
32,13744
32,13729
32,13733
32,13659
32,13695
32,9201
32,19448
32,17900
32,17901
32,17902
32,14104
40,9457
40,15140
40,14563
40,18355
40,10995
40,14634
40,14565
40,17479
40,14272
243,13580
243,17221
243,17222
243,17223
243,17224
243,9309
243,9312
243,13248
243,14436
243,14437
243,13129
243,17722
243,14565
243,13852
243,13854
243,14563
243,18509
243,18508
243,18507
243,12593
243,14561
243,15111
243,14170
243,18354
243,13351
243,14549
243,17848
243,17846
38,14110
38,14163
38,14934
38,14876
38,11147
38,13790
38,14997
38,15089
38,17627
38,19387
38,13443
38,13228
38,19103
38,13231
38,14241
77,15015
77,15040
39,17638
39,14542
39,14855
39,14545
39,14556
39,17848
39,14013
39,14927
39,17623
39,13666
44,14980
44,19697
133,14094
133,9457
133,9458
133,14276
133,19666
133,14272
133,19678
133,19635
133,14030
133,15140
133,17817
133,17818
133,17819
164,14914
164,14859
88,13580
28,17447
118,17994
118,14501
118,14485
118,13187
118,13197
185,14059
185,14408
82,14559
82,14647
82,13657
82,13978
55,19424
55,14039
55,18052
55,18051
55,19126
55,14927
55,14917
55,18348
55,9172
55,19530
32,14582
32,19384
32,13235
32,13660
32,14215
32,13747
32,13670
32,13484
32,13231
32,14076
32,13688
105,19150
105,9136
105,9142
105,15869
105,18509
105,14647
105,14212
105,13539
105,13322
105,13321
105,17867
105,14411
105,14415
105,12672
105,12682
105,14327
105,13181
105,13484
72,16566
72,13550
72,18527
72,14867
72,19494
40,13333
40,9457
40,14867
73,13878
73,9384
73,17846
73,13824
73,17493
73,19324
73,13603
73,13700
73,17914
73,13618
73,19694
73,13719
73,18354
73,19695
73,13754
73,13628
73,13231
73,13756
73,19123
73,13420
73,13418
73,17191
73,13863
73,13906
73,19371
73,17817
73,17819
73,17815
152,14959
152,14897
152,14048
152,17473
36,9536
36,15111
36,14859
36,14858
36,15000
73,14083
48,14191
48,14565
48,18507
48,18049
73,13895
286,11184
286,18348
286,18386
286,14997
286,15089
286,14858
286,14859
286,15000
286,14878
286,14928
286,14923
286,14889
286,14914
286,14917
286,14932
286,14942
286,14969
213,19332
171,9656
171,14015
171,13957
171,17951
171,13628
171,9653
171,9641
171,18450
171,13492
36,9401
35,13854
150,13824
150,13260
174,17624
148,17775
148,17777
148,17226
148,17784
148,17771
148,17772
148,17778
148,17781
148,17786
148,17779
148,17759
148,17782
148,17774
148,10995
148,13614
148,13732
148,13724
148,13760
148,13613
148,13657
148,13603
148,13700
148,19695
148,13238
148,13240
148,17921
148,13590
148,9414
148,9345
148,14411
148,18447
148,13334
148,17638
148,17636
148,13227
148,13228
148,19326
322,17720
322,14544
322,14565
322,14542
322,14545
322,14547
322,14548
322,14556
322,14560
322,14562
322,14567
322,14644
322,14634
322,19142
322,14645
322,14647
322,17313
322,17542
322,9189
322,9196
322,14561
322,17719
322,14557
322,14559
322,19661
141,17543
76,14844
83,18056
83,17506
83,19335
83,17447
83,15007
83,14879
83,9151
83,15016
83,15021
255,17848
233,13346
233,13353
233,13332
233,13307
233,13343
233,13443
233,13685
233,13687
233,14060
233,18388
233,18387
233,19329
233,14272
233,17226
233,15141
164,12839
255,18498
255,14421
255,14415
255,13975
255,14083
255,19634
12,9123
12,13664
12,15184
12,9453
12,17722
104,13373
332,14102
332,17955
332,13874
332,13490
332,13612
20,14327
20,14805
20,15275
20,15283
20,17618
20,11125
20,16510
20,13189
88,10995
236,14882
236,15015
270,11231
270,11230
149,15130
149,12593
149,12596
149,12598
149,13393
149,14637
149,14638
149,19146
149,19145
149,18458
149,14016
149,9197
149,19390
149,13484
149,19363
149,13457
149,13459
164,19081
15,14879
15,16429
15,13962
15,13463
15,13695
170,17830
170,14122
170,13184
104,14437
104,15783
61,15636
61,15637
61,15663
61,15662
61,15259
164,17900
164,9318
164,13910
141,9609
111,19315
111,13627
111,17775
111,17777
111,17778
111,17781
111,17474
111,17473
111,17482
111,17472
111,17471
138,17814
138,18348
138,13346
138,12647
138,13584
138,13215
264,14569
264,16566
264,14680
264,13260
264,13536
264,13535
264,16468
264,16722
264,16684
264,16414
264,16432
264,16714
264,17058
264,18437
264,11128
264,16512
264,11231
264,13227
264,13504
264,15276
322,9575
322,9631
71,17819
71,17818
71,17815
71,17814
71,14997
71,15089
146,19684
146,19686
146,14550
146,9676
146,9675
146,14563
146,19584
146,19582
146,11000
146,14637
146,14638
146,13657
146,10995
146,14647
146,14593
146,14570
146,18508
146,14541
146,14544
146,14547
146,13854
146,13851
146,13852
146,13850
146,13752
146,13467
146,16737
146,16463
146,16465
146,16415
146,16686
146,16413
146,13849
146,16453
146,13432
332,16434
332,16269
83,17486
83,17481
83,14868
83,14851
145,13847
145,16457
145,11125
145,9209
145,14862
145,18508
145,13854
145,13851
145,13852
145,17625
145,14563
145,14570
145,18507
145,14538
145,13958
141,11097
141,11096
100,17012
100,17385
100,14997
100,15089
20,18348
84,14563
84,14567
84,13847
84,19143
84,17719
84,19328
84,13331
84,13430
84,13541
84,14015
84,14016
84,14565
84,14647
84,18348
84,13652
84,14056
84,14559
84,14645
84,14649
84,13765
84,13850
84,11000
84,13906
225,16733
225,13260
225,16821
225,16718
225,16719
225,16745
225,16740
225,16674
91,13995
91,18351
91,9423
28,14649
28,14542
28,14623
28,14648
28,14569
28,14565
28,19143
28,14867
84,14999
149,17887
149,17886
149,9180
149,9216
149,9217
149,18405
149,19335
149,11126
149,9100
149,18223
149,13763
149,9196
149,9189
315,13307
315,9441
315,9436
315,9437
315,9438
315,13162
315,14176
315,14172
315,14867
315,17721
315,17720
315,14587
315,14538
315,14558
315,14579
315,14578
315,12730
261,17447
261,14876
261,14889
261,13333
261,19363
261,16714
261,16432
76,13790
76,18348
261,14429
119,17848
119,17846
119,17849
134,17618
134,9656
134,14997
134,14541
134,14645
134,18032
134,14851
71,18093
71,14145
71,14119
71,13251
147,13870
147,13847
147,13854
147,13855
147,13875
147,17846
147,17848
147,19103
147,15514
147,18582
147,9145
147,13578
22,12640
22,12620
22,17431
22,17818
22,14635
91,18354
91,17459
76,12782
76,12781
332,13599
332,14078
332,19324
129,9559
129,15272
129,15273
129,16566
129,11087
129,11086
129,17658
129,17657
129,17660
129,19316
129,13534
129,14978
129,13691
129,11139
129,14005
129,11118
129,11123
129,11125
129,14087
129,13240
129,17646
129,11147
129,14649
129,14648
129,11085
129,11131
129,19606
129,14163
129,13259
129,13694
129,13695
129,16448
129,14559
129,14645
129,13719
129,9152
129,9157
129,9156
129,9155
129,9153
129,9151
129,18507
129,18508
129,14570
129,14647
129,14550
129,10995
129,13975
129,19037
129,19630
129,19629
129,19634
129,9358
129,19394
129,13607
129,17848
129,19617
129,14563
129,19504
129,19620
129,16686
129,16415
129,16617
129,14544
129,14571
129,14561
129,14541
129,14567
129,14309
129,14277
129,14238
129,14328
129,14327
129,19661
129,16720
129,16722
129,16741
129,9575
129,15140
143,13312
108,14063
108,13463
108,13502
108,13964
108,13694
108,13695
108,13802
108,14083
108,17916
108,19548
108,19634
108,13255
108,18446
108,13248
108,17846
241,17450
241,10995
241,17456
241,13255
241,19143
241,17447
241,17522
241,13218
241,13219
241,19053
164,13168
173,13619
173,19387
173,13177
173,19317
173,13283
173,13261
173,13607
173,13251
173,13187
173,13197
173,13274
176,17432
176,17447
176,17449
176,17456
176,17462
176,13393
206,14567
206,14558
206,14645
206,14647
206,14617
206,14646
206,14550
206,12666
206,17908
206,17907
206,17906
206,17904
206,17903
206,17902
206,17901
206,17900
206,17899
206,17898
206,9318
206,9230
206,9229
206,19189
206,14217
206,14218
206,14219
206,14220
206,14221
206,14222
76,19633
148,15141
148,15140
148,14420
148,14415
148,18498
148,14397
148,14436
148,14680
148,14671
148,12640
148,17829
148,17636
148,19146
148,19145
148,13304
148,13255
148,13695
148,13694
148,10490
148,14634
148,14859
148,14999
99,16753
99,13850
99,18404
99,14034
99,13888
99,13547
88,9421
88,14001
88,10999
83,14868
83,14862
153,19592
153,15168
206,14483
206,14521
206,14482
28,14436
28,14438
28,14439
28,15140
28,14105
28,14104
28,16587
28,16586
28,19695
28,15130
28,18536
309,16266
309,19394
309,16562
309,16519
309,14553
309,14567
171,15128
171,14918
171,19548
171,14059
171,14436
171,9653
171,16702
171,17754
171,9234
171,13418
171,19321
241,13248
241,13802
83,17570
94,13625
94,18348
94,13750
94,17509
94,17512
241,19403
241,14436
94,13393
307,12476
307,12500
148,18051
148,18052
148,13968
12,17543
12,14234
49,13452
49,13657
49,13745
49,14033
49,13732
49,13599
49,13888
49,19316
49,11125
49,15089
49,11178
49,11179
49,13892
49,13552
49,19148
49,19317
49,13578
49,14328
49,17762
49,17761
49,19456
49,14020
49,14774
49,14563
49,13532
49,13309
295,12781
295,13984
295,13985
295,13983
295,11136
295,17930
295,19277
295,11133
102,14644
102,14643
102,14551
102,14552
102,14540
102,14550
102,14560
102,14567
102,14642
102,14587
102,14633
102,9323
102,11051
102,11023
102,11004
102,11005
102,11006
102,11025
102,11019
102,11020
102,11008
102,9536
102,10430
102,11011
102,18096
102,18097
102,11183
102,11182
102,17846
102,17848
102,17837
102,19514
121,14034
121,13989
121,14121
121,17630
121,14073
121,15186
121,14644
121,12948
24,14705
88,14567
76,14013
76,14122
210,17449
210,14410
210,14411
8,11088
8,19145
143,9560
143,17455
143,12675
98,17886
98,9094
98,14876
98,17760
32,14802
48,17641
48,17814
48,17828
114,9422
114,9420
114,12640
114,17848
114,19030
98,11088
165,17431
165,17426
165,17439
165,17438
165,17435
165,17432
48,14563
48,14705
48,14561
254,19361
254,13722
254,13989
254,13957
254,13541
254,13538
254,15140
254,14163
254,19081
254,13353
254,13047
254,17625
254,14139
254,19036
254,19039
254,14565
254,17525
161,17455
161,18348
161,14163
161,17471
161,17367
255,17846
255,17850
153,15223
36,14876
36,19633
36,9551
48,18607
173,15012
246,10995
246,17748
246,14634
246,15140
246,19365
246,15141
246,17941
246,13735
246,13736
246,17925
68,16509
68,16510
68,16485
68,17622
68,17639
68,17817
68,17815
68,17846
68,13149
68,16432
68,14634
68,14635
68,13312
225,16804
225,16706
225,16714
225,16761
225,16782
66,13240
66,13802
66,17456
66,17459
88,14554
88,14555
76,14083
246,13251
246,9555
332,14112
332,14179
332,19376
242,11942
33,9435
33,9438
33,14855
33,15838
33,19148
33,13781
33,19394
33,11221
33,11217
33,11005
33,11004
33,11006
33,14649
33,14648
33,16432
33,14647
33,14645
33,14927
33,14923
33,14916
33,15830
33,12620
33,9197
33,19505
33,14959
33,11001
33,18389
69,13652
69,18348
69,14163
69,17829
69,9323
69,17230
69,17231
69,17232
69,19084
69,19504
69,19683
69,19406
69,14867
69,14868
69,14866
69,14927
69,14928
69,14923
69,14925
69,14924
69,15111
69,14191
342,13765
342,14016
342,13860
342,14122
342,15008
342,9614
342,9611
342,9619
342,14309
342,14347
342,14348
342,14121
342,9118
342,13839
342,14558
342,14560
342,18513
342,18512
342,14997
342,15089
342,14563
342,14561
342,19142
342,17722
171,14005
171,18509
171,18508
171,17846
173,17424
40,14563
40,15141
40,15140
40,16557
40,19374
40,14276
40,17941
40,13736
40,13603
40,13763
40,13629
40,14981
40,14049
40,13724
40,13700
40,19629
40,18485
40,9236
40,9237
77,14966
77,14561
77,13536
77,13535
77,11085
77,19143
77,13240
134,14304
134,14305
134,16532
111,14997
111,14857
111,14949
111,14969
123,19110
98,17846
98,17848
40,13989
37,15133
37,14411
37,18498
37,15130
37,15141
278,13396
278,14045
278,17618
278,13607
278,13732
278,14078
278,14102
278,13750
278,13461
278,13605
278,13606
278,13521
278,13177
278,13847
278,14042
278,13854
278,13852
40,11166
40,11123
40,11124
88,9366
65,13790
88,17842
196,14863
44,17736
44,9345
44,14864
44,13248
44,13802
44,13364
124,14048
124,13899
124,13309
124,15140
124,9422
124,14728
124,18508
124,18509
124,15263
68,17356
68,17406
68,13275
68,13327
77,13452
148,18509
148,11230
148,13804
148,15264
148,15285
148,13757
148,13802
148,13248
42,17522
42,17471
42,17424
42,17360
42,9466
42,9456
42,13802
40,13551
35,13393
35,14567
35,13396
35,13462
35,14623
35,17493
35,17471
35,17472
225,13166
225,13167
68,12677
68,12682
125,13798
38,13634
38,13496
38,18348
38,14110
38,13187
38,13520
38,13748
38,19139
38,13312
38,18444
38,13227
38,13228
38,13416
38,13413
38,12593
38,11120
38,17479
38,17471
38,17430
38,17435
38,17450
38,17459
38,17456
88,13332
70,14541
70,17456
70,14934
70,14956
70,14864
70,9371
70,9376
70,11079
70,17993
70,13248
70,14634
136,17538
136,17819
136,19027
136,17817
136,17815
136,17814
136,17536
136,17542
136,17543
136,17544
136,17548
136,17547
136,17546
136,17545
136,19026
136,19504
38,13989
38,13987
38,13986
38,13984
38,13985
38,13994
38,14005
38,13982
66,19145
66,19146
111,14949
111,18348
39,14623
39,17696
39,17697
39,13700
39,13199
39,13834
39,13835
39,13838
39,13831
39,17448
39,17457
39,17846
39,17850
39,14082
39,13803
39,14924
39,14097
39,14106
39,13657
39,13168
39,13614
39,13575
39,13231
39,17569
28,15009
28,18498
28,14867
83,14122
83,14015
83,14016
83,14868
83,14555
83,14862
286,14439
286,14438
286,14436
286,11168
286,11184
286,13607
111,13875
111,19081
60,14878
60,14876
60,14879
78,14163
78,14961
78,14969
78,17873
78,15976
78,14909
78,14927
78,14925
78,14977
78,19501
193,13652
193,13346
193,14040
193,13790
193,17957
193,13907
193,13496
193,13605
193,13606
193,13657
111,13875
60,17625
60,14851
236,14438
236,14439
36,9534
39,13247
39,14094
39,14065
39,14924
39,13803
39,18386
39,17578
164,17838
188,15075
188,18520
188,15095
188,15094
188,17456
188,15022
188,15030
163,14436
163,13607
163,13575
163,13578
163,12595
163,12593
163,10341
163,14634
223,14672
14,17449
14,14565
14,14562
14,17459
64,17923
64,18389
64,18047
64,13798
64,13800
64,17842
64,13247
64,18367
64,13255
64,17844
64,14094
64,14065
64,13899
64,9384
64,9385
64,9386
64,9387
64,9390
64,9391
64,9392
64,9388
64,14876
64,13393
64,14980
64,14948
64,17773
64,17774
64,17775
64,17777
64,17776
64,17225
64,17783
64,17784
64,9358
64,17738
64,17737
60,19504
82,14563
82,14561
82,14644
82,14645
82,14954
82,11000
82,11283
82,17754
82,13577
82,19514
82,9355
82,14567
82,19148
82,17993
130,19523
130,16048
130,19582
130,13402
130,18406
130,18405
130,15140
130,9656
130,9654
130,9641
130,9642
130,9638
130,9636
130,9610
130,10217
130,10296
130,10298
130,14310
130,14277
130,19361
130,14570
164,15001
133,16825
133,16745
133,17848
133,17849
133,17846
133,17850
133,16879
133,13248
133,13802
133,17522
133,18027
133,18025
133,9466
133,19517
133,18024
133,18023
133,9454
133,12640
95,12642
95,12620
95,17818
95,9327
95,9425
95,11086
233,19617
233,19618
233,17848
153,14087
153,13343
104,17994
104,15140
104,19043
104,19041
315,14168
315,14171
315,13575
315,14163
315,13346
255,15009
255,15047
275,12642
275,12643
275,12644
275,17456
275,17525
275,17522
275,17459
275,13802
275,15003
123,14273
265,17426
265,17431
265,13312
265,13988
265,13504
265,14805
265,18515
265,17944
265,14705
265,17815
20,19335
20,19316
20,13985
20,14035
20,16688
20,19317
20,13971
20,14171
141,17815
15,16435
15,13975
15,13337
15,14855
15,14049
15,13670
15,14634
15,19641
316,19501
316,14917
316,14914
316,14915
316,19682
316,14918
316,14876
316,14916
316,14969
316,19409
316,17720
316,14567
316,17735
316,17734
316,14577
316,14859
316,14415
316,14881
316,14411
150,19394
150,13607
111,18512
111,11131
111,11125
133,17815
133,17814
133,17819
134,17846
164,10342
164,10296
164,13719
162,18519
162,18508
162,14879
162,14867
162,14902
162,14903
162,14919
162,14921
162,14922
162,14914
162,14915
162,14924
162,13609
268,14852
14,17651
14,14685
14,13432
14,15018
14,18446
9,13539
9,11230
9,13804
9,17623
9,15089
9,14918
9,11007
9,11005
9,9189
9,9424
9,17202
9,11077
9,19503
9,14871
9,14874
9,18405
9,18406
9,17630
9,13458
9,9420
9,9421
9,9422
9,14851
9,13887
9,14086
9,13753
9,13754
40,13909
40,13313
40,18386
40,14571
40,18508
40,13577
40,19103
222,14647
222,18510
222,15140
222,15142
222,15141
222,14634
222,18508
222,18509
222,14570
222,17646
222,14411
222,14859
222,13750
222,9118
222,14917
222,13984
222,13985
222,17887
222,9182
222,14887
222,14862
222,14881
222,13798
222,17848
222,19617
222,19664
222,19665
222,19699
222,19619
222,19620
222,14565
222,14927
222,14926
222,14923
213,13393
213,13417
213,14929
213,14085
213,14084
213,13631
213,13824
213,16448
213,16742
213,16579
213,17815
213,17814
213,13988
213,9345
213,17543
213,18104
213,17544
213,13249
213,11229
213,19332
213,16436
213,16271
178,17848
178,14634
178,14644
178,11098
178,11007
178,11006
178,11005
178,11016
178,11004
178,11017
178,11018
178,11019
178,11024
40,14634
149,17994
149,13592
149,13970
149,13539
149,13595
149,13734
149,13741
149,14082
149,14102
149,14555
149,13877
149,17446
124,18498
124,14407
124,13582
124,13437
124,13765
124,15335
124,14437
124,12636
222,14146
222,13576
257,13581
257,13750
257,19081
257,17815
257,14929
257,15141
257,13446
257,14050
257,14054
257,13844
257,14051
257,17624
257,12948
257,14161
257,14145
257,14119
257,14023
257,14212
257,17637
257,13344
257,13343
257,17638
257,14918
257,14988
257,14881
257,14902
257,14903
257,14904
257,14905
257,14913
257,14914
257,19039
257,18406
257,9423
257,9532
257,17749
124,13719
105,13248
105,13869
105,13255
105,14136
105,14081
105,9189
28,16393
28,16603
71,13231
71,19319
71,19320
152,9381
152,9382
152,9383
152,9395
152,9394
152,9393
152,19503
152,17850
152,19617
161,15110
161,17919
161,13839
161,14083
88,9189
88,16433
88,16717
193,14139
193,14140
193,14004
193,18406
193,14077
193,17447
193,11125
193,13305
193,9170
45,13260
45,13248
45,13802
45,13869
45,18353
45,9354
45,19616
45,19615
45,19130
45,17426
45,17430
45,17431
45,17447
45,13824
45,18348
45,19150
45,14436
45,14846
45,18077
45,17326
45,17368
45,16751
45,17053
45,16699
45,16684
45,19157
45,18542
45,19640
45,19666
45,14563
45,14561
45,14569
45,14541
45,14576
45,14638
45,14542
45,14645
45,14556
45,14557
45,14851
45,14855
45,14857
45,14858
45,14859
45,14860
45,14861
45,14863
45,14864
45,14870
45,14889
45,14867
45,14868
45,14927
45,14928
45,14924
