user_id,product_id,transaction_type
145,14926,3
145,14961,2
145,14962,1
71,17817,1
71,17816,3
71,18418,2
71,13309,1
71,17747,4
71,13177,2
71,13245,2
71,18450,1
14,18104,3
14,12625,1
14,12623,2
163,14095,4
164,11238,3
261,15253,3
261,15275,4
261,13150,3
261,12624,4
261,12623,1
261,12621,3
261,13152,2
261,19396,3
261,19395,2
261,16832,2
261,16504,3
261,13238,4
261,17843,2
261,14797,1
261,11229,1
261,11230,2
261,13941,2
261,13943,2
261,13942,3
261,13803,1
261,13802,1
261,17449,3
261,17448,3
261,15255,4
261,15271,1
261,15281,1
213,13740,3
213,13540,1
213,18361,1
213,14143,2
14,17430,2
14,17426,2
14,15843,2
261,16894,4
261,16712,3
261,16714,1
261,16743,3
261,16745,3
261,16468,3
261,16464,2
261,16692,2
261,19053,1
99,15784,4
99,17064,2
99,14162,3
99,16676,3
99,16706,2
99,16745,3
99,16822,2
99,11089,3
99,17887,3
99,9156,2
99,9157,3
99,9153,1
99,9155,4
99,9143,4
99,9150,4
99,13791,1
99,13385,4
99,13656,3
225,16710,1
225,16711,4
225,16768,3
162,17962,1
162,14519,4
162,14514,2
162,9426,2
162,9427,2
162,19328,2
162,13344,1
162,15903,2
162,13604,4
162,14147,2
119,14138,4
119,14024,1
119,17965,2
119,17603,3
119,17604,3
119,17438,3
119,15571,2
119,15570,2
119,18583,4
119,13994,1
119,14005,3
119,11051,3
119,15835,1
119,13638,1
119,13686,1
119,14122,3
119,13764,1
119,15973,2
119,15971,2
119,16582,3
119,13235,4
119,15981,4
191,14705,3
191,17944,1
191,14804,3
191,14816,3
191,14728,4
191,14724,1
99,19296,4
99,15186,3
38,11085,3
38,17952,1
38,13732,2
38,14145,3
38,11175,1
38,11174,1
38,13865,4
38,13854,1
38,13893,2
38,13851,2
38,13892,4
38,19091,3
38,13233,2
9,11127,2
9,16765,3
9,14069,2
9,13312,2
9,13313,2
9,11088,4
9,9332,2
9,9324,1
66,12596,3
66,17423,4
66,17405,1
66,12672,3
66,12640,1
66,9154,2
66,9156,1
66,9532,3
60,15121,2
88,13892,3
88,13855,3
88,13891,4
88,19371,2
88,16512,1
88,13580,3
153,14118,1
153,9196,4
153,9189,1
173,14234,1
173,19085,2
173,13309,3
173,13228,2
173,14213,2
173,13240,4
173,13534,2
173,14839,3
173,14072,1
173,14151,1
173,17829,2
173,13804,1
173,13251,4
173,14226,2
173,14272,2
173,15899,3
173,13790,1
246,13804,1
246,14431,2
246,17819,3
246,17814,1
246,17536,2
265,13790,3
265,13651,2
265,13652,1
265,13650,3
102,17842,2
102,13799,3
102,13794,1
102,13823,4
102,13820,2
102,14142,4
102,12837,4
102,19082,4
102,19081,4
102,14016,3
102,13640,1
102,13572,1
102,14020,3
102,14093,1
102,13658,2
102,14382,1
102,9540,3
102,13201,2
102,13734,1
102,13540,3
102,13607,1
102,13726,4
102,13727,3
102,14143,3
102,13279,4
102,17637,1
102,17636,3
102,13787,3
102,18446,2
102,14519,4
102,9403,2
102,9196,1
102,9175,2
102,9205,4
102,9206,3
102,14746,1
102,14781,4
102,14783,2
102,13447,4
102,13988,3
111,15184,1
143,13984,1
143,13985,3
143,11084,3
143,11108,2
49,13754,4
49,13742,2
49,13844,4
60,9087,1
60,17884,3
60,9086,3
60,9085,1
60,9084,1
60,19162,3
60,9083,4
60,9407,3
104,13854,3
104,19103,3
104,17951,3
104,17958,1
104,13919,2
104,13534,3
104,19141,2
14,13424,1
71,13877,2
77,13163,1
77,12647,3
77,14705,1
77,18302,2
77,12721,2
77,17849,4
15,17438,3
15,11086,4
15,19043,2
15,19036,3
15,19038,3
15,13746,2
82,14104,4
82,14105,3
82,13453,4
82,13958,4
82,13575,2
82,13577,4
82,13652,3
82,14797,2
82,14798,3
82,14780,1
82,11085,1
82,14652,1
82,9118,4
82,11283,1
82,13589,4
14,12646,1
88,13893,2
88,13854,4
88,13892,4
88,13851,2
88,16590,3
88,14106,4
88,13870,2
176,17448,1
6,14844,3
6,13806,4
6,17449,4
6,17944,4
6,14705,1
134,13458,2
134,17522,1
279,17432,3
279,17431,1
279,17426,2
279,19024,2
279,17456,4
279,17459,4
279,17449,2
279,18104,3
279,12627,1
279,12625,3
279,12626,2
279,12648,1
49,13520,2
296,14436,3
296,14409,2
296,14434,4
296,13978,1
296,11085,3
296,13447,3
296,13957,2
296,13962,3
296,19141,4
296,13238,1
296,13308,1
296,13227,3
296,13332,1
296,19081,4
296,13302,4
296,19148,4
193,13560,2
193,14040,4
193,13552,1
193,14033,3
193,17504,2
193,12702,3
193,12703,1
85,19069,2
261,17432,3
261,17430,3
261,17447,4
261,17456,3
261,17459,1
261,12620,2
261,15259,1
261,13802,2
261,12647,2
55,17585,3
55,13849,3
55,18348,1
55,15185,2
55,15184,4
55,17844,2
55,15631,2
225,18578,2
225,18538,1
83,19390,1
83,19118,3
83,19352,1
83,19351,1
83,19350,2
83,19349,2
83,19348,1
28,17919,3
28,9332,1
28,13309,1
28,14001,4
28,9156,4
28,9157,1
28,14272,3
28,10150,1
28,13870,4
28,17551,2
28,12412,2
28,12411,2
111,17552,4
111,18455,2
111,13072,1
199,9421,3
199,9420,3
199,9423,3
199,9350,2
199,9357,4
199,9092,2
199,9325,4
199,9422,4
199,11125,2
199,11123,2
199,11124,1
199,11161,4
199,11118,1
14,13242,2
14,13956,4
14,12646,3
14,15797,3
14,11125,2
213,17954,1
164,12536,3
164,9410,3
164,19173,2
164,17894,1
164,17492,2
164,17729,3
164,17431,2
8,9405,1
8,11088,4
164,15981,2
76,13396,2
76,14775,1
76,17664,2
76,15610,3
76,15611,2
76,9365,1
76,17522,3
76,17525,1
76,17438,1
76,15842,2
188,14855,1
188,14908,1
164,12816,4
40,15145,1
40,9366,3
40,13988,2
40,17431,1
40,9458,3
40,16537,2
40,14212,1
40,14066,1
40,14049,1
40,14086,3
40,12866,3
40,13326,2
40,19374,1
40,14147,4
40,11123,3
40,11124,4
40,11166,2
40,14118,1
36,19024,2
36,12620,3
36,13551,1
36,14543,1
36,17722,2
36,14832,4
36,14123,3
36,16550,1
36,13977,1
36,18437,2
246,14630,3
246,14632,1
246,14432,4
246,14433,2
84,15103,3
84,12595,1
84,13431,2
84,14007,4
84,13168,1
84,13467,4
84,13873,2
84,18049,2
84,19081,4
170,17844,4
170,18416,1
22,9407,2
22,9415,3
22,17818,3
22,12647,3
22,9196,2
22,9325,1
22,9324,1
22,17430,3
22,17538,1
22,15935,4
22,15933,4
22,17431,3
22,17817,3
149,17864,3
149,17863,4
149,9123,1
149,13541,3
149,14015,2
149,9408,2
149,15114,4
149,15115,1
48,13316,3
48,11085,3
48,17627,2
149,17920,2
9,13309,3
9,15788,4
9,14177,2
9,11086,2
9,11097,1
69,17449,2
69,12625,3
69,12624,3
69,9360,1
265,12661,4
213,11108,4
213,19394,4
213,13666,4
213,18538,3
213,13826,4
246,16351,1
76,11160,3
130,9351,2
130,9352,2
130,17431,1
130,17525,1
130,17523,1
130,13906,2
130,13540,1
130,13787,4
130,13795,3
130,13164,3
130,13755,3
149,17362,3
149,17363,4
149,17364,2
149,17365,2
149,17366,3
149,17367,3
149,18046,3
149,18047,2
72,14151,3
72,14578,3
72,17745,2
72,13539,3
73,16488,2
73,14779,2
73,19084,1
73,15819,1
73,15827,1
73,17630,3
73,17848,4
73,9208,2
73,9228,2
73,9108,3
73,9318,2
73,9229,4
73,19176,1
73,17901,3
73,9085,2
73,9086,1
73,9087,2
73,9430,2
73,9429,1
73,11183,1
73,14087,2
73,14148,3
214,15774,2
214,17447,3
214,17456,1
214,17522,4
214,17523,4
214,17525,4
214,19024,1
214,12595,2
214,12593,1
214,17889,3
214,13421,3
214,13690,2
214,9089,3
214,13858,1
214,17831,3
125,14988,1
125,14987,4
125,14991,3
125,17866,3
125,17869,4
125,14618,2
125,12620,3
125,13753,3
125,13735,2
125,13736,2
125,13737,2
125,17916,4
125,13585,2
125,17660,1
125,15899,1
125,15975,4
125,16053,4
125,14167,4
125,14170,1
125,13212,3
125,13544,3
33,19148,2
33,13274,4
33,14884,3
33,12646,2
33,13425,3
33,13168,2
33,13174,1
33,17760,4
33,9175,2
33,9174,3
33,9178,2
33,9172,2
255,13857,2
255,13664,1
255,13648,4
255,13838,2
255,17619,1
255,13430,1
149,11086,3
149,11087,2
149,11088,1
149,11089,2
91,13438,1
91,11105,1
91,9084,1
91,9085,2
91,9087,4
91,9091,2
91,9089,3
91,13248,1
91,14137,2
91,17860,2
91,9429,1
91,9356,4
91,9206,2
91,9355,4
91,13430,4
76,9352,1
14,15828,2
14,15847,2
66,13580,4
75,18533,1
75,14861,3
75,14955,2
75,13248,4
64,9415,4
64,9191,3
64,9416,3
64,9404,3
64,9405,4
64,9083,2
64,9084,4
64,9085,3
64,9086,2
64,9087,1
64,17857,1
64,9376,2
64,9232,2
64,9238,2
64,9213,3
64,9214,1
64,9283,3
64,9295,3
64,13247,2
64,18498,2
64,15793,4
138,14724,2
138,19333,3
138,13584,3
138,12661,1
75,18381,1
77,12640,3
77,12620,4
77,12625,1
77,12623,4
77,17459,3
72,18569,4
63,12620,2
63,17736,4
63,11245,2
63,9401,3
60,9397,1
72,13248,2
72,13248,3
77,13291,1
77,13791,2
164,14822,1
164,14823,2
164,14238,1
301,13539,3
301,13335,4
301,17638,4
301,13312,2
301,13187,4
301,11107,1
301,19134,1
301,12593,3
301,14105,1
301,13984,4
301,13985,3
301,18406,2
301,13737,2
301,18417,4
301,17362,2
301,17363,1
301,17364,3
301,18046,2
301,12648,3
301,11104,3
301,11105,2
301,11077,4
301,11078,2
301,9084,3
301,17866,1
301,17870,1
301,15769,1
301,12847,4
301,9408,3
301,9414,3
301,9415,4
301,9416,4
301,9209,1
301,9210,4
301,9211,1
301,9212,3
301,9315,3
301,17885,1
246,17887,2
246,17886,2
246,9180,4
246,9206,3
246,9192,2
246,9195,2
246,9194,1
246,9193,3
246,9184,3
246,12640,1
246,16408,1
39,19068,2
39,14671,1
39,14804,3
39,14805,1
39,14779,4
39,17432,3
39,14663,2
28,13543,2
28,13544,4
28,14805,2
28,12499,3
28,17447,3
28,17456,3
28,17431,3
28,17432,4
28,17450,2
28,18561,3
28,18560,4
28,15821,4
28,17445,2
264,13593,1
264,15786,3
264,15537,3
264,12641,4
264,16349,1
264,13893,3
264,13852,3
264,12661,3
264,12636,1
264,12637,4
264,18110,3
264,18112,2
264,13802,4
264,17426,1
68,16780,4
68,14030,3
68,14086,2
68,9360,1
68,13325,1
68,14039,1
68,11085,3
119,14110,3
119,11231,1
119,13757,3
119,14151,2
119,15887,4
119,15987,3
119,15989,4
119,14822,4
119,14823,4
119,11103,1
119,14084,4
119,13309,4
119,19364,4
119,9324,2
119,17636,2
286,13431,3
286,19053,4
286,13754,2
286,13743,3
286,13845,4
286,13861,4
286,18353,2
286,13397,3
286,13675,3
286,11085,3
286,13998,3
286,13804,1
286,14547,1
286,14546,1
286,14576,1
286,15707,2
286,14545,1
286,12613,4
286,12625,2
286,11223,2
261,15184,1
261,14671,2
44,19033,4
44,14681,3
44,18082,3
44,14775,2
44,13430,1
44,13802,4
44,17459,1
44,17447,3
44,17431,4
44,17506,2
241,13210,4
241,14519,3
241,17459,2
241,17456,3
241,17523,4
241,19024,4
241,17522,3
241,11189,2
241,11190,3
241,11188,1
241,11185,4
241,11172,4
241,16099,1
241,13993,4
241,12868,3
241,18458,1
241,13873,2
241,17375,4
241,18074,2
241,9344,3
39,13453,1
99,19333,3
99,17640,1
99,18077,4
99,13574,2
99,13533,1
99,13577,4
99,14215,1
99,11091,4
99,11099,2
99,11101,2
99,14042,4
99,12869,2
105,13334,4
105,13520,2
105,17449,1
105,17432,2
105,11236,3
105,9534,1
105,13804,3
64,18111,2
199,12646,3
199,12647,3
83,14421,2
164,18109,4
83,14410,3
73,14411,1
88,16430,2
88,19394,1
88,12628,2
88,12627,3
88,12621,1
88,16514,4
88,16412,4
222,14851,3
222,18450,2
222,9407,3
222,17944,1
222,14705,2
222,14831,1
222,14805,4
222,14829,4
222,17717,4
222,14680,3
222,14797,3
222,14711,2
222,14709,4
254,17604,4
254,17842,4
254,17724,4
254,17523,4
76,12617,4
76,14014,2
101,11124,1
139,17620,1
139,17619,4
60,13130,4
64,13852,3
64,13851,2
64,13855,1
64,13887,4
64,13868,4
64,17620,2
64,14098,3
64,17619,3
64,18300,4
64,13723,2
64,15899,2
64,17650,2
64,15907,1
64,18595,4
64,16011,2
64,13268,4
64,13306,2
88,12661,1
88,17449,3
88,17418,3
76,16810,4
153,14054,4
153,12620,1
247,15804,4
247,12623,3
247,12625,1
247,13536,4
247,13535,1
247,16197,3
247,17147,1
247,14264,1
247,14265,4
247,13346,2
247,18608,1
247,18605,4
247,18101,2
247,13211,1
247,17633,1
247,10995,3
247,9202,1
247,14331,2
247,14129,3
247,12702,3
247,12703,3
76,13996,4
76,13762,4
76,13312,2
76,15334,3
134,13866,2
134,14033,1
134,14066,3
134,14008,3
134,14805,2
134,13718,2
134,17447,1
134,17449,2
134,13843,1
134,13844,1
134,11131,4
134,15886,4
76,13521,1
14,13242,2
134,17449,1
134,17431,1
134,17432,4
68,13325,2
68,13934,2
68,13975,2
68,13802,2
68,9438,4
68,13878,1
68,13164,1
68,16768,2
68,17191,3
68,17487,1
171,14411,4
171,11086,2
171,10037,1
171,14085,4
171,13396,4
171,17734,1
171,14096,4
171,16710,3
171,9317,1
171,13432,3
171,13459,4
153,11086,2
153,11090,4
153,11089,4
100,13356,1
100,13354,2
100,13349,3
100,18443,4
100,13346,4
100,13239,3
100,13302,1
100,14111,4
100,13590,4
100,14027,4
100,18303,1
100,16685,3
100,16715,2
100,16432,2
100,14705,2
100,9565,3
100,9548,3
100,9540,4
100,16449,4
100,17459,3
100,9153,2
100,11105,1
100,11109,4
143,17663,3
143,13440,1
143,13644,1
83,11214,1
83,14584,3
83,17734,4
83,17735,1
83,9093,4
83,9094,2
83,9096,4
83,9097,4
83,9098,1
83,9114,3
83,9115,4
83,9117,4
83,9119,1
83,9121,2
83,9122,1
83,9123,3
83,9125,1
83,9127,1
83,9128,2
83,17763,4
83,9074,1
83,9075,2
83,9076,2
83,9077,4
83,9078,1
83,9079,2
83,9080,1
83,9081,3
83,9082,4
83,9092,4
83,9350,4
83,9365,4
83,17857,2
83,17858,1
83,17859,3
83,17860,1
83,17861,1
83,17862,2
83,17863,1
83,17864,4
83,17865,4
83,17866,3
83,17867,4
83,17868,2
83,17869,2
83,17870,3
83,17871,3
83,17872,3
83,17873,1
83,19169,4
83,19170,1
83,19171,2
83,19172,1
24,13746,3
24,13159,3
24,17638,4
24,13756,1
24,9096,3
24,9128,3
24,13231,3
24,9355,4
24,15143,3
24,9411,3
24,9412,1
24,19173,2
24,19174,2
24,9415,4
24,11195,2
24,9414,3
24,9405,2
24,11215,3
24,18100,1
24,17831,3
24,17835,4
24,19108,2
24,13308,4
24,17966,3
24,17965,2
24,18082,2
24,13072,1
24,11229,2
24,13361,4
24,17636,2
24,14030,4
24,14017,1
24,14013,2
8,17639,3
76,13413,1
76,13879,4
76,13880,2
82,17944,2
82,14078,2
82,13624,2
82,13574,4
82,14118,4
82,14106,2
82,13988,3
82,9206,2
15,9344,2
15,15843,2
15,19375,4
15,14179,2
15,14151,1
15,18404,2
15,13238,4
15,16032,2
15,18381,2
15,14431,1
15,17441,2
123,19037,2
123,17447,4
143,11229,1
77,13496,4
77,14143,4
77,13490,4
77,13668,1
77,13738,3
77,13740,4
77,13430,2
77,16577,2
77,16747,3
77,19048,1
77,13807,3
77,19134,4
77,13425,3
55,14680,3
55,14682,3
55,14684,3
55,19129,2
55,17944,4
55,12623,1
55,12621,3
55,17459,3
55,13883,3
38,14810,3
38,15964,4
38,19333,4
38,15867,2
38,13901,2
38,19369,1
38,13541,4
38,13700,1
38,13993,4
38,13994,1
38,14005,1
38,13358,3
38,14127,1
38,17999,3
38,14124,3
38,14104,4
38,14105,1
38,14163,4
38,14016,1
38,12636,4
38,13664,3
38,19151,1
38,17459,4
38,13606,3
38,13605,2
38,13432,4
38,13707,3
38,17923,2
38,15965,2
38,15986,3
38,15987,1
38,15985,1
38,10082,3
38,15915,4
38,16000,2
38,13631,1
123,17459,2
42,16007,4
42,14551,2
42,14552,1
42,13825,3
42,19340,2
42,15244,4
42,9429,1
42,14049,2
42,12642,1
105,15114,3
105,14138,2
105,13503,3
105,13689,2
105,13688,1
105,13715,1
105,19378,1
105,13331,2
105,13197,3
105,13187,2
105,13193,4
105,13240,4
105,13192,1
105,17523,3
105,18047,4
105,12661,2
105,11125,1
105,13869,4
63,19273,2
63,17627,4
63,19387,4
63,11188,3
63,12647,2
63,19030,4
63,17836,4
63,17838,2
111,13750,2
111,19076,1
111,15867,1
111,19315,2
111,9315,1
111,9314,2
111,9313,2
111,9317,3
111,9316,3
111,17754,3
111,17753,4
111,17752,3
111,17751,4
111,17750,4
111,13729,1
111,9211,3
111,9212,3
111,9260,4
111,9258,2
111,9259,2
111,9256,4
111,9261,4
111,9251,1
111,9250,3
40,13602,3
40,11124,2
40,14831,2
40,14145,4
40,14119,1
40,14066,3
40,13541,3
78,16747,1
78,17052,2
78,14110,3
78,16430,1
78,16284,1
78,13975,4
78,13047,1
78,18089,3
78,18077,2
78,17418,2
78,18070,1
78,9965,4
78,18064,2
78,18065,1
78,18067,2
78,18066,1
78,18071,2
78,14367,3
78,19363,1
78,13504,3
78,13988,2
78,13755,1
78,18105,3
78,18104,4
78,11178,3
78,11179,1
78,16722,1
78,14212,4
78,14373,4
78,14239,3
78,19143,2
55,14134,1
55,14135,2
55,14136,4
55,17619,3
55,13723,3
55,17620,3
55,13446,4
69,13668,3
69,9360,2
69,12626,1
69,12624,4
125,14541,1
125,18386,2
125,13961,2
125,13331,4
125,13693,3
125,13416,3
125,9344,1
125,9345,3
125,9346,1
125,15768,4
125,13840,4
125,15769,3
88,16303,1
88,16449,4
88,16595,2
88,18354,3
88,18350,2
36,19394,3
36,13607,2
36,17627,4
36,10995,1
286,13975,3
286,11096,4
286,13251,1
286,13258,3
286,13168,2
286,13440,4
286,13467,2
286,13912,1
286,14092,4
286,14426,2
111,17747,2
111,17748,4
111,9327,2
111,9325,3
111,9324,1
39,13750,3
39,13413,3
39,12641,1
164,14330,1
164,15799,1
164,17952,1
83,12667,2
83,16567,2
83,16568,1
83,16569,1
83,14072,3
83,12866,2
83,9363,3
83,9361,1
83,13434,1
83,18225,3
83,19121,4
83,19034,4
83,13191,4
83,13203,4
83,13192,3
83,18503,4
83,18501,3
83,17729,3
83,14534,2
83,14533,4
83,14493,3
83,14491,4
83,17728,2
83,17727,1
83,17726,4
83,14479,4
83,14489,1
83,14490,3
83,14495,3
83,14497,3
83,14499,3
83,17724,4
83,17725,2
83,14382,1
171,14628,4
171,11171,4
171,14429,3
171,14396,3
171,14397,4
8,9420,3
150,13975,3
150,19364,2
150,17937,3
150,9138,3
150,9140,1
150,14272,1
20,9363,4
20,9139,1
20,16718,2
20,16434,1
98,17449,1
98,17432,1
98,17496,4
98,17506,1
255,12661,1
255,13858,1
255,13859,3
255,14030,4
255,14050,3
255,13458,4
255,11123,2
255,11125,1
15,14014,1
15,13956,3
15,11085,4
15,11124,2
15,11125,4
15,13540,3
15,16031,1
15,16030,2
15,13760,2
15,13888,1
108,13706,1
108,13743,2
108,17923,3
108,13398,3
108,13613,1
108,13802,3
108,14005,3
108,14215,4
108,19084,4
261,18381,2
261,12882,2
261,16712,1
261,17438,1
261,16784,1
261,16296,4
261,17456,2
261,17432,4
261,13802,3
261,12640,4
261,17962,2
164,13193,3
114,12625,1
114,19026,4
114,12640,1
114,12647,4
114,17847,4
114,12620,4
60,16577,3
213,14082,3
213,17637,3
213,19328,1
213,19149,2
213,13802,2
213,18417,3
213,18361,2
213,16518,4
213,16519,1
213,16520,1
213,11088,4
213,13318,4
213,13956,4
213,17747,4
213,13736,2
213,13504,1
213,13231,2
213,17638,1
213,19376,4
213,13439,4
213,14097,2
213,9315,4
213,13729,2
236,14236,2
236,13432,3
236,13425,3
236,17489,1
236,17492,4
236,13806,3
236,17431,1
72,13535,1
72,13536,3
8,9457,2
8,9456,4
8,13248,3
223,17731,2
223,15247,2
223,15248,1
223,14015,3
223,14016,1
223,17625,1
223,14151,1
223,14000,2
223,19379,2
223,19380,2
223,19381,3
223,19382,2
223,19383,3
223,19384,2
223,15869,4
223,15867,2
223,19076,2
223,15981,3
223,15876,4
223,15877,3
223,15879,1
223,17659,3
223,17660,1
223,17661,1
223,17647,2
223,17648,1
223,17638,1
223,17781,3
223,17778,4
223,17776,4
223,19335,2
223,14680,1
223,15254,1
223,15255,2
223,15257,1
223,15259,3
223,15260,3
223,15261,4
223,15263,3
223,19398,1
223,15295,3
223,15296,2
223,15273,2
223,11178,3
223,11179,4
223,11188,1
223,11189,4
223,11190,2
91,16048,2
91,16038,4
91,17459,2
91,17449,1
91,17456,3
91,9086,2
77,14561,4
77,14563,4
77,14518,2
263,13879,2
263,14036,1
263,9443,2
247,19118,4
247,11128,1
247,13226,4
247,13221,2
247,13219,2
247,17962,4
247,13173,1
247,13169,4
247,13175,3
247,18423,1
247,18428,2
247,18429,2
247,13361,4
247,18450,1
247,11231,3
247,13795,2
247,13246,1
247,11232,2
247,18427,4
247,18426,4
84,17462,4
84,14425,2
84,13994,3
84,14005,2
84,13854,4
84,13855,3
84,13851,1
84,13850,3
84,13754,1
84,17839,2
84,18381,2
145,15835,3
145,15832,4
145,15714,2
145,15827,4
145,15518,1
145,15532,4
145,15533,2
145,13410,1
145,13839,2
145,14063,1
145,13520,4
145,14110,3
145,13397,1
145,13565,1
145,13736,4
145,17916,1
145,11108,3
145,19398,4
145,15902,4
145,17962,2
145,15913,2
145,16054,1
145,16053,4
145,17650,2
145,17654,1
145,18028,1
145,17788,2
145,17789,3
145,9430,4
145,9446,2
145,9416,4
145,9360,2
145,9344,4
145,9171,3
145,9169,4
145,9225,4
145,17756,4
145,9152,3
145,9151,2
145,9149,4
145,9153,2
145,9143,1
145,9081,3
145,17999,3
145,15127,4
145,17432,4
145,17448,2
236,13164,2
236,13329,2
236,17149,1
236,13996,4
76,13957,2
76,17506,3
104,14410,2
84,14680,1
88,17390,3
88,18065,3
88,16451,3
88,16430,3
88,16595,4
88,15611,3
88,15610,4
88,15640,1
88,17980,1
99,13248,2
99,13802,2
99,16708,4
99,16710,2
99,9239,4
104,16831,2
241,19103,4
241,14095,4
241,14057,3
241,14038,2
241,13945,1
241,10995,1
241,18363,3
241,13988,1
241,14563,2
241,15295,2
241,14060,2
104,16826,3
32,17954,2
32,13390,3
32,13732,4
32,13614,4
32,14717,1
32,15913,3
119,18399,1
119,17918,4
119,11011,2
119,17522,2
119,17602,1
119,17601,1
119,10081,2
119,10082,1
119,14823,1
119,16057,4
14,13402,3
153,17493,4
153,16346,4
141,9157,1
141,9162,4
141,9153,4
141,9155,4
243,9435,1
243,9377,1
243,9345,1
243,17773,3
243,17749,4
243,15965,3
243,9407,3
243,9439,3
243,9438,2
243,9220,1
243,11184,1
243,9135,3
243,9078,2
243,9079,3
243,9077,2
243,9437,4
243,12648,4
243,9344,4
83,17525,4
83,11156,4
83,9134,4
83,9135,3
83,17997,1
83,15143,2
83,9355,3
83,9213,2
83,9214,2
83,9435,4
83,14500,4
143,17866,2
143,13047,3
143,19037,3
143,13425,3
245,17523,1
245,17522,2
245,14705,3
245,17944,4
245,14680,4
245,17552,1
143,14652,2
143,14782,1
134,13850,4
134,13826,1
134,14419,3
134,14418,1
134,13828,1
134,14431,2
255,9147,1
255,9419,2
255,9425,3
255,9426,1
255,18101,2
255,18102,4
255,18100,2
255,11088,3
255,9326,1
255,9328,4
114,17817,2
129,13575,3
129,14052,4
129,14147,1
129,14118,2
129,17625,3
129,13467,1
129,18386,4
129,17958,4
129,14163,2
129,14122,4
129,14015,4
129,14121,1
129,13201,2
129,13555,2
129,14477,2
129,13554,3
129,13200,3
129,11088,1
129,17748,4
129,9317,2
129,17753,2
129,9316,4
129,9313,4
129,17750,2
129,9314,4
129,17752,4
129,17751,3
129,17754,4
129,9315,2
129,17755,2
129,17993,1
129,15514,2
129,18348,1
129,18509,3
129,17924,1
129,18067,2
129,19317,4
129,13456,2
129,13533,1
129,13536,2
129,13504,3
129,12593,1
129,13332,1
129,12595,2
129,13551,4
129,11123,1
129,14622,3
129,9355,2
129,13640,1
129,13340,2
129,17829,1
129,13238,2
129,14680,2
129,14812,3
129,14831,1
129,13184,3
129,17632,4
129,13234,3
129,13535,4
129,14397,3
129,14396,1
129,13425,4
129,18380,1
129,13681,4
129,13724,2
104,13463,1
261,17601,2
261,17602,3
134,11109,1
134,11108,3
134,14083,3
134,17519,1
134,13602,4
134,13600,3
134,13988,3
134,9366,2
143,13424,1
36,9656,1
36,9608,3
36,14048,3
36,13724,1
36,16723,4
36,15186,2
164,17916,3
164,13730,4
261,9557,1
261,9544,1
261,17446,2
264,13540,1
264,13962,1
264,13871,3
264,14007,3
264,13847,3
264,13746,1
264,15797,3
264,15782,2
264,9119,2
264,15165,1
264,13164,2
264,13549,3
264,17456,3
264,17459,1
264,17828,1
264,16359,4
264,16802,3
264,16781,2
264,16337,1
264,16460,3
264,16457,3
264,13941,3
264,13285,4
264,12661,3
60,14807,2
60,11086,2
46,13865,1
46,13864,3
46,11125,2
46,11097,4
46,11182,2
46,11183,1
46,14030,4
46,17640,4
46,14717,1
118,13615,3
118,12603,4
118,13734,1
118,14122,1
118,13605,4
118,13606,4
118,13714,1
118,13640,1
118,17955,3
118,17956,2
118,17957,3
118,13656,4
118,13392,4
118,13490,2
118,13498,4
118,13511,1
118,13686,4
118,14020,1
118,14022,2
118,14130,3
118,14131,3
118,19106,2
118,19324,4
118,19376,1
118,18444,2
118,11097,2
118,11096,3
24,13324,4
24,14856,2
24,13248,3
24,17999,2
24,14027,1
24,14124,1
24,14025,1
24,17757,1
24,17758,2
148,11097,1
148,11180,2
148,11181,3
148,9429,2
148,13988,3
148,9189,3
148,17952,1
148,19091,1
148,19094,4
148,13660,2
148,13150,3
148,13486,1
148,13626,2
148,13635,2
148,13907,2
148,13464,1
148,14066,2
148,13657,1
148,9118,2
148,17775,3
148,17777,3
148,14429,3
143,19387,3
64,13425,2
64,13413,1
162,14669,3
162,19094,4
162,13956,3
162,13957,3
162,13966,2
162,13578,3
162,18444,3
162,13320,4
162,14851,3
162,14876,2
162,14879,2
162,14272,3
162,14309,2
162,14859,4
162,14884,3
162,14885,3
39,12641,2
39,13901,3
39,14107,4
39,17620,1
39,17619,1
39,18351,4
39,13844,2
39,17962,2
39,13790,3
39,17846,1
39,13805,4
39,13250,1
39,15294,4
39,15318,3
39,15253,1
39,15259,3
39,15283,3
39,15306,2
39,15304,4
39,15523,2
39,13542,2
39,17492,2
39,17493,2
39,13413,3
39,14121,2
39,19373,3
39,13247,3
39,13987,1
39,13986,2
39,13985,3
39,13984,4
39,13981,4
39,13999,2
39,13456,1
39,13534,2
39,14100,4
39,13206,1
39,12595,3
39,9344,4
39,9345,1
8,9404,4
64,14408,2
64,14423,3
64,14424,4
64,14426,4
64,17734,4
64,17735,1
33,13532,3
33,13248,3
33,13461,2
33,13272,4
33,13274,4
33,13271,4
33,13164,4
33,13176,1
33,14937,2
33,16217,1
33,19148,4
33,13824,2
33,13520,1
33,19394,2
33,13722,2
33,11108,4
33,13802,3
33,15936,3
33,13247,1
233,13652,2
233,13651,4
233,13650,2
233,18447,4
233,13334,1
233,13333,3
233,13331,1
233,13364,1
233,13302,3
233,13303,4
233,11088,4
233,14705,2
233,15997,4
40,14066,4
40,13907,1
40,13248,1
40,14056,2
40,19038,4
40,11123,3
40,14119,2
40,14145,1
148,14671,1
148,19068,2
148,14680,3
148,14728,3
148,14725,3
148,15994,3
